"nome","cor","codigo","tipo_produto","genero","preco","preco_antigo","desconto","tamanhos_disponiveis","tamanhos_com_estoque","em_estoque","descricao","complemento","link"
"Tênis Actvitta 4938.101 Xangai/Aus","104972 preto/graf-chumbo","2448694","Tênis","Unissex","239.90","0","0","37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45","39 (1un) | 40 (3un) | 42 (2un) | 44 (1un)","true","Conforto pensado para a rotina O modelo conta com palmilha macia e solado leve, promovendo uma pisada confort&aacute;vel em qualquer ocasi&atilde;o. Ideal para quem passa muitas horas com o cal&ccedil;ado nos p&eacute;s, seja no trabalho, em passeios ou tarefas do cotidiano. Design discreto e moderno O visual limpo e contempor&acirc;neo aparece nas duas vers&otilde;es dispon&iacute;veis: azul petr&oacute;leo e preto. A combina&ccedil;&atilde;o com a sola branca acrescenta um toque de estilo sem ","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-actvitta-4938-101-xangai-aus-104972-preto-graf-chumbo"
"Tênis Actvitta 4938.101 Xangai/Aus","preto grafite","2448694","Tênis","Unissex","239.90","0","0","37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45","37 (1un) | 38 (1un) | 39 (2un) | 40 (1un) | 42 (1un) | 44 (1un)","true","Conforto pensado para a rotina O modelo conta com palmilha macia e solado leve, promovendo uma pisada confort&aacute;vel em qualquer ocasi&atilde;o. Ideal para quem passa muitas horas com o cal&ccedil;ado nos p&eacute;s, seja no trabalho, em passeios ou tarefas do cotidiano. Design discreto e moderno O visual limpo e contempor&acirc;neo aparece nas duas vers&otilde;es dispon&iacute;veis: azul petr&oacute;leo e preto. A combina&ccedil;&atilde;o com a sola branca acrescenta um toque de estilo sem ","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-actvitta-4938-101-xangai-aus-preto-grafite"
"Tênis Baby Molekinha 2118.592 Itália","105272 branco dourado n","2508035","Tênis","Baby","99.90","0","0","19 | 20 | 21 | 22 | 23 | 24 | 25","21 (1un) | 22 (2un) | 23 (2un) | 24 (2un)","true","Qualidade&nbsp; Produzido com materiais de alta qualidade, o T&ecirc;nis Baby Molekinha garante conforto e durabilidade. Sua palmilha macia e solado emborrachado proporcionam estabilidade e seguran&ccedil;a, essenciais para o bem-estar dos pezinhos das crian&ccedil;as em todas as etapas de desenvolvimento. Versatilidade Com design neutro e moderno, o t&ecirc;nis combina facilmente com diversos looks, desde produ&ccedil;&otilde;es casuais at&eacute; visuais mais arrumadinhos. &Eacute; uma escolha","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-molekinha-2118-592-italia-105272-branco-dourado-n"
"Tênis Calce Fácil Molekinha 2573.100 Lycra Favo","72391- LYCRA ROSA 871","2368563","Tênis","Infantil","89.90","0","0","26 | 27 | 28 | 29 | 30 | 31 | 32 | 33 | 34","28 (1un)","true","Calce r&aacute;pido Desenvolvido no modelo slip on, o T&ecirc;nis Calce F&aacute;cil Molekinha permite que a crian&ccedil;a calce e retire o sapato sozinha com facilidade. A aus&ecirc;ncia de cadar&ccedil;os proporciona agilidade para o dia a dia e elimina preocupa&ccedil;&otilde;es com amarra&ccedil;&otilde;es desfeitas. Conforto O cabedal confeccionado em lycra favo oferece uma sensa&ccedil;&atilde;o de leveza e elasticidade, moldando-se suavemente ao formato dos p&eacute;s. A estrutura intern","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-molekinha-2573-100-lycra-favo-72391-lycra-rosa-871"
"Tênis Caminhada Actvitta 4930.103 Nairobi","15745T/NAI PRETO","2358799","Tênis","Unissex","199.90","0","0","42","Sem estoque no momento","false","Tênis Caminhada Actvitta 4930.103 Nairobi - Tênis Unissex","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-caminhada-actvitta-4930-103-nairobi-15745t-nai-preto"
"Tênis Caminhada Actvitta 4930.104 Flot","98863T/FL PRETO/GRAF/CINZ","2358797","Tênis","Unissex","199.90","0","0","42","Sem estoque no momento","false","Tênis Caminhada Actvitta 4930.104 Flot - Tênis Unissex","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-caminhada-actvitta-4930-104-flot-98863t-fl-preto-graf-cinz"
"Tênis Caminhada Actvitta 4930.104 Flot","99230T/FL GRAFITE/PRE/DOU","2358797","Tênis","Unissex","199.90","0","0","42","Sem estoque no momento","false","Tênis Caminhada Actvitta 4930.104 Flot - Tênis Unissex","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-caminhada-actvitta-4930-104-flot-99230t-fl-grafite-pre-dou"
"Tênis Casual Actvitta 4202.500 Cacharel","15787T/CA PRETO/PRETO","2355364","Tênis","Unissex","99.90","0","0","34 | 35 | 36 | 37 | 38 | 39 | 40","40 (1un)","true","Tênis Casual Actvitta 4202.500 Cacharel - Tênis Unissex","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-actvitta-4202-500-cacharel-15787t-ca-preto-preto"
"Tênis Casual Actvitta 4202.500 Cacharel","94160T/CA PRETO/PINK NEON","2355364","Tênis","Unissex","99.90","0","0","34 | 35 | 36 | 37 | 38 | 39 | 40","Sem estoque no momento","false","Tênis Casual Actvitta 4202.500 Cacharel - Tênis Unissex","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-actvitta-4202-500-cacharel-94160t-ca-preto-pink-neon"
"Tênis Casual Actvitta 4202.500 Cacharel","15745T/CA PRETO/BRANCO","2355364","Tênis","Unissex","99.90","0","0","34 | 35 | 36 | 37 | 38 | 39 | 40","Sem estoque no momento","false","Tênis Casual Actvitta 4202.500 Cacharel - Tênis Unissex","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-actvitta-4202-500-cacharel-15745t-ca-preto-branco"
"Tênis Casual Actvitta 4916.518 Sorano","15745A/SOR PRETO 01","2358798","Tênis","Unissex","179.90","0","0","37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45","37 (1un) | 39 (3un) | 40 (2un) | 41 (3un) | 42 (4un) | 43 (1un)","true","Tênis Casual Actvitta 4916.518 Sorano - Tênis Unissex","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-actvitta-4916-518-sorano-15745a-sor-preto-01"
"Tênis Casual Actvitta 4916.518 Sorano","93249A/SOR AREIA 1137","2358798","Tênis","Unissex","179.90","0","0","37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45","38 (1un) | 39 (4un) | 40 (3un) | 41 (4un) | 42 (3un) | 43 (1un) | 44 (1un)","true","Tênis Casual Actvitta 4916.518 Sorano - Tênis Unissex","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-actvitta-4916-518-sorano-93249a-sor-areia-1137"
"Tênis Casual Actvitta 4916.518 Sorano","103153 areia","2358798","Tênis","Unissex","179.90","0","0","37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45","41 (1un) | 43 (1un) | 44 (1un)","true","Tênis Casual Actvitta 4916.518 Sorano - Tênis Unissex","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-actvitta-4916-518-sorano-103153-areia"
"Tênis Casual Modare 7363.137 Suprema","42231 bege/branco off","2371408","Tênis","Unissex","169.90","0","0","33 | 34 | 35 | 36 | 37 | 38 | 39 | 40","Sem estoque no momento","false","Tênis Casual Modare 7363.137 Suprema - Tênis Unissex","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-modare-7363-137-perf-suprem-42231-bege-branco-off"
"Tênis Casual Modare 7401.103 Suprema","29574 BEGE/DOURADO LO","2548921","Tênis","Unissex","229.90","0","0","33 | 34 | 35 | 36 | 37 | 38 | 39 | 40","34 (1un)","true","Conforto superior Conta com palmilha macia e anat&ocirc;mica, proporcionando excelente absor&ccedil;&atilde;o de impacto e sensa&ccedil;&atilde;o de bem-estar ao caminhar. Ideal para quem passa muitas horas em p&eacute; ou caminhando. Design moderno e vers&aacute;til Seu visual casual com detalhes delicados e acabamento refinado permite combina&ccedil;&otilde;es f&aacute;ceis com diferentes estilos. Um t&ecirc;nis feminino elegante, confort&aacute;vel e atual. Solado leve e est&aacute;vel O sola","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-modare-7401-103-supr-m-lond-29574-bege-dourado-lo"
"Tênis Casual Modare 7401.103 Suprema","branco lond","2548921","Tênis","Unissex","234.99","0","0","33 | 34 | 35 | 36 | 37 | 38 | 39 | 40","Sem estoque no momento","false","Conforto superior Conta com palmilha macia e anat&ocirc;mica, proporcionando excelente absor&ccedil;&atilde;o de impacto e sensa&ccedil;&atilde;o de bem-estar ao caminhar. Ideal para quem passa muitas horas em p&eacute; ou caminhando. Design moderno e vers&aacute;til Seu visual casual com detalhes delicados e acabamento refinado permite combina&ccedil;&otilde;es f&aacute;ceis com diferentes estilos. Um t&ecirc;nis feminino elegante, confort&aacute;vel e atual. Solado leve e est&aacute;vel O sola","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-modare-7401-103-supr-m-lond-branco-lond"
"Tênis Casual Modare 7401.103 Suprema","avela lond","2548921","Tênis","Unissex","234.99","0","0","34 | 35 | 36 | 37 | 38 | 39 | 40","Sem estoque no momento","false","Conforto superior Conta com palmilha macia e anat&ocirc;mica, proporcionando excelente absor&ccedil;&atilde;o de impacto e sensa&ccedil;&atilde;o de bem-estar ao caminhar. Ideal para quem passa muitas horas em p&eacute; ou caminhando. Design moderno e vers&aacute;til Seu visual casual com detalhes delicados e acabamento refinado permite combina&ccedil;&otilde;es f&aacute;ceis com diferentes estilos. Um t&ecirc;nis feminino elegante, confort&aacute;vel e atual. Solado leve e est&aacute;vel O sola","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-modare-7401-103-supr-m-lond-avela-lond"
"Tênis Casual Modare 7401.105 Knit London","15745 preto","2401844","Tênis","Unissex","219.90","0","0","33 | 34 | 35 | 36 | 37 | 38 | 39 | 40","Sem estoque no momento","false","Conforto e praticidade Com cabedal em malha knit super flex&iacute;vel, esse modelo se adapta ao formato dos p&eacute;s e oferece uma experi&ecirc;ncia leve e confort&aacute;vel durante todo o dia. Design moderno e vers&aacute;til A combina&ccedil;&atilde;o do knit preto com a sola branca d&aacute; um toque urbano e atual ao visual, f&aacute;cil de combinar com jeans, vestidos ou looks esportivos casuais. Calce r&aacute;pido Com modelagem slip on (sem cadar&ccedil;o funcional), &eacute; s&oacute","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-modare-7401-105-knit-london-15745-preto"
"Tênis Casual Modare 7402.105 Met London","17165 BRANCO/DOURADO L","2360931","Tênis","Unissex","199.90","0","0","33 | 34 | 35 | 36 | 37 | 38 | 39 | 40","Sem estoque no momento","false","Conforto com Palmilha Ultramacia Desenvolvido para proporcionar o m&aacute;ximo de bem-estar, o modelo conta com palmilha ultramacia que se adapta ao p&eacute; com suavidade, ideal para longas horas de uso sem desconforto. Estiloso e vers&aacute;til O acabamento metalizado traz um toque moderno e elegante, enquanto o detalhe em tecido na parte traseira acrescenta charme e diferencia&ccedil;&atilde;o ao visual, tornando o t&ecirc;nis ainda mais estiloso. &nbsp;Estrutura Est&aacute;vel O ajuste co","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-modare-7402-105-met-london-17165-branco-dourado-l"
"Tênis Casual Modare 7405.103 Flovene","105032 branco off/manteig","2401845","Tênis","Unissex","245.99","0","0","33 | 34 | 35 | 36 | 37 | 38 | 39 | 40","34 (1un) | 37 (1un) | 38 (2un) | 39 (2un) | 40 (2un)","true","Design moderno e charmoso O modelo conta com recortes bem distribu&iacute;dos, acabamento em tons suaves e um detalhe met&aacute;lico no calcanhar. O z&iacute;per lateral com pingente dourado adiciona um toque de sofistica&ccedil;&atilde;o ao visual. Conforto a cada passo A palmilha possui tecnologia massageadora e espuma de alta densidade, oferecendo maciez e bem-estar durante todo o dia. O forro interno &eacute; delicado ao toque e evita desconfortos mesmo com uso prolongado. Praticidade e seg","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-modare-7405-103-flovene-105032-branco-off-manteig"
"Tênis Casual Moleca 5808.103 Emoji NP Turim","35423T/MOL BRANCO OFF/PRE","2344381","Tênis","Unissex","179.90","0","0","34 | 35 | 36 | 37 | 38 | 39 | 40","Sem estoque no momento","false","Tênis Casual Moleca 5808.103 Emoji NP Turim - Tênis Unissex","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-moleca-5808-103-np-turim-35423t-mol-branco-off-pre"
"Tênis Casual Moleca 5808.103 Emoji NP Turim","5808.103 BRANCO-OFF/BEGE","2344381","Tênis","Unissex","179.90","0","0","34 | 35 | 36 | 37 | 38 | 39 | 40","Sem estoque no momento","false","Tênis Casual Moleca 5808.103 Emoji NP Turim - Tênis Unissex","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-moleca-5808-103-np-turim-5808-103-branco-off-bege"
"Tênis Casual Moleca 5808.103 Emoji NP Turim","526 / CHOCOLATE","2344381","Tênis","Unissex","179.90","0","0","34 | 35 | 36 | 37 | 38 | 39 | 40","Sem estoque no momento","false","Tênis Casual Moleca 5808.103 Emoji NP Turim - Tênis Unissex","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-moleca-5808-103-np-turim-526-chocolate"
"Tênis Casual Molekinha 2562.112 NP Turim","17689 KME PRETO 01/BRANCO","2368566","Tênis","Infantil","129.90","0","0","28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36","Sem estoque no momento","false","Conforto&nbsp; Desenvolvido com palmilha macia e forro interno acolchoado, o t&ecirc;nis proporciona uma experi&ecirc;ncia de uso confort&aacute;vel, mesmo ap&oacute;s longos per&iacute;odos, acompanhando a rotina ativa das crian&ccedil;as sem causar desconforto. Design Moderno&nbsp; Com um visual contempor&acirc;neo, o modelo apresenta detalhes que adicionam charme ao cal&ccedil;ado, tornando-o vers&aacute;til para diversas combina&ccedil;&otilde;es de roupas e adequado para diferentes ocasi&ot","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-molekinha-2562-112-np-turim-17689-kme-preto-01-branco"
"Tênis Casual Molekinha 2740.203 Napa Turim","15745 preto","2394887","Tênis","Infantil","109.90","0","0","17 | 18 | 19 | 20 | 21 | 22 | 23 | 24 | 25 | 26","19 (1un) | 20 (1un) | 21 (1un) | 22 (1un)","true","Conforto&nbsp; O T&ecirc;nis Casual Molekinha 2740.203 proporciona um encaixe suave e anat&ocirc;mico, ideal para o uso di&aacute;rio das crian&ccedil;as. Sua palmilha macia e o forro interno acolchoado oferecem um caminhar leve e agrad&aacute;vel, mesmo ap&oacute;s v&aacute;rias horas de uso. O solado emborrachado e flex&iacute;vel completa a experi&ecirc;ncia de conforto, garantindo seguran&ccedil;a e estabilidade. &nbsp;Versatilidade&nbsp; Este modelo &eacute; perfeito para diversas ocasi&oti","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-molekinha-2740-203-napa-turim-15745-preto"
"Tênis Casual Vizzano 1430.102 Camurça","79755T/CAM BRANCO/PRE/CIN","2349650","Tênis","Unissex","149.90","0","0","34 | 35 | 36 | 37 | 38 | 39 | 40","Sem estoque no momento","false","Tênis Casual Vizzano 1430.102 Camurça - Tênis Unissex","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-vizzano-1430-102-camurcao-79755t-cam-branco-pre-cin"
"Tênis Casual Vizzano 1430.102 Camurça","1430.102 BRANCO/CINZA/PT","2349650","Tênis","Unissex","149.90","0","0","34 | 35 | 36 | 37 | 38 | 39 | 40","Sem estoque no momento","false","Tênis Casual Vizzano 1430.102 Camurça - Tênis Unissex","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-vizzano-1430-102-camurcao-1430-102-branco-cinza-pt"
"Tênis Corrida Actvitta 4849.104 Xangai","105852 azul n","2512374","Tênis","Unissex","239.90","0","0","34 | 35 | 36 | 37 | 38 | 39 | 40","35 (1un) | 36 (2un) | 39 (2un)","true","Tênis Corrida Actvitta 4849.104 Xangai - Tênis Unissex","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-corrida-actvitta-4849-104-xangai-105852-azul-n"
"Tênis Corrida Actvitta 4849.104 Xangai","105855 preto pink n","2512374","Tênis","Unissex","239.90","0","0","34 | 35 | 36 | 37 | 38 | 39 | 40","35 (2un) | 40 (1un)","true","Tênis Corrida Actvitta 4849.104 Xangai - Tênis Unissex","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-corrida-actvitta-4849-104-xangai-105855-preto-pink-n"
"Tênis Corrida Actvitta 4938.104 Duala","105910 royal n","2547924","Tênis","Unissex","259.90","0","0","37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45","39 (2un) | 40 (2un) | 42 (2un) | 43 (1un) | 44 (1un)","true","Conforto e Amortecimento Conta com entressola em EVA macio e volumoso, que ajuda a absorver impactos e reduzir o esfor&ccedil;o nas articula&ccedil;&otilde;es durante a corrida ou caminhada. A palmilha anat&ocirc;mica contribui para uma pisada mais confort&aacute;vel, mesmo em usos prolongados. Respirabilidade e Leveza O cabedal em knit t&ecirc;xtil proporciona excelente ventila&ccedil;&atilde;o, mantendo os p&eacute;s mais secos e frescos. Al&eacute;m disso, o material flex&iacute;vel se adapta","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-corrida-actvitta-4938-104-duala-105910-royal-n"
"Tênis Corrida Actvitta 4938.104 Duala","105913 preto/chumbo n","2547924","Tênis","Unissex","259.90","0","0","37 | 38 | 39 | 40 | 41 | 42 | 43 | 44 | 45","38 (1un) | 40 (1un)","true","Conforto e Amortecimento Conta com entressola em EVA macio e volumoso, que ajuda a absorver impactos e reduzir o esfor&ccedil;o nas articula&ccedil;&otilde;es durante a corrida ou caminhada. A palmilha anat&ocirc;mica contribui para uma pisada mais confort&aacute;vel, mesmo em usos prolongados. Respirabilidade e Leveza O cabedal em knit t&ecirc;xtil proporciona excelente ventila&ccedil;&atilde;o, mantendo os p&eacute;s mais secos e frescos. Al&eacute;m disso, o material flex&iacute;vel se adapta","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-corrida-actvitta-4938-104-duala-105913-preto-chumbo-n"
"Tênis Feminino Casual Modare 7363.136 Suprema","16072 branco s","2556438","Tênis","Feminino","174.99","0","0","33 | 34 | 35 | 36 | 37 | 38 | 39 | 40","36 (2un) | 37 (1un) | 39 (2un)","true","Tênis Feminino Casual Modare 7363.136 Suprema - Tênis Feminino","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-modare-7363-136-suprema-16072-branco-s"
"Tênis Feminino Casual Modare 7363.136 Suprema","52531 nude s","2556438","Tênis","Feminino","174.99","0","0","33 | 34 | 35 | 36 | 37 | 38 | 39 | 40","39 (1un)","true","Tênis Feminino Casual Modare 7363.136 Suprema - Tênis Feminino","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-casual-modare-7363-136-suprema-52531-nude-s"
"Tênis Glitter Molekinha 2731.308 Metalizado Led Glamour","79663BM PRATA/ROSA 942","2367142","Tênis","Infantil","179.90","0","0","19 | 20 | 21 | 22 | 23 | 24 | 25","Sem estoque no momento","false","Tênis Glitter Molekinha 2731.308 Metalizado Led Glamour - Tênis Infantil","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-gliter-molekinha-2731-308-met-glam-79663bm-prata-rosa-942"
"Tênis Infantil Casual Molekinha 2582.103 Napa Estrelar","106053 chocolate/glitter","2552727","Tênis","Infantil","119.90","0","0","26 | 27 | 28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36","27 (1un) | 31 (1un) | 32 (2un) | 33 (1un) | 35 (1un)","true","Tênis Infantil Casual Molekinha 2582.103 Napa Estrelar - Tênis Infantil","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-kids-casual-molekinha-2582-103-napa-estrelar-106053-chocolate-glitter"
"Tênis Infantil Feminino Casual Molekinha 2582.103 Napa Turim","101768 branco off/preto/r","2552725","Tênis","Feminino","109.90","0","0","26 | 27 | 28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36","Sem estoque no momento","false","Detalhes pensados para o dia a dia infantil Confeccionado em napa de alta qualidade, o t&ecirc;nis apresenta acabamento cuidadoso, toque macio e excelente ajuste aos p&eacute;s. Cada detalhe &eacute; pensado para garantir durabilidade e praticidade, acompanhando a rotina intensa das crian&ccedil;as com conforto e resist&ecirc;ncia. Moda casual que combina com qualquer look O design casual e moderno segue as tend&ecirc;ncias da moda infantil, facilitando combina&ccedil;&otilde;es com diferentes l","Tênis infantil confortável, macio e ideal para o dia a dia","https://www.chinelarialeilaneneves.com.br/tenis-kids-casual-molekinha-2582-103-napa-turim-101768-branco-off-preto-r"
"Tênis Infantil Molekinho 2831.104 Rust Neo","15860 preto/preto l","2556436","Tênis","Infantil","109.90","0","0","27 | 28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36","27 (4un) | 28 (4un) | 29 (3un) | 30 (2un) | 31 (2un) | 32 (3un) | 33 (3un) | 34 (3un) | 35 (2un) | 36 (1un)","true","Conforto para o dia todo Desenvolvido para acompanhar a crian&ccedil;a por longos per&iacute;odos, o t&ecirc;nis possui palmilha macia e estrutura leve, reduzindo o impacto dos passos e garantindo bem-estar durante a escola, passeios e momentos de lazer. Praticidade no calce O sistema slip on permite cal&ccedil;ar com facilidade, sem cadar&ccedil;os ou fechos, tornando o uso r&aacute;pido e simples. Ideal para crian&ccedil;as ativas e para o dia a dia corrido dos pais. Versatilidade e seguran&cc","Conforto, praticidade e leveza para acompanhar a rotina das crianças","https://www.chinelarialeilaneneves.com.br/tenis-molekinho-2831-104-rust-neo-15860-preto-preto-l"
"Tênis Infantil Molekinho 2861.117 Porto Luis","branco cinza porto","2547538","Tênis","Infantil","129.90","0","0","27 | 28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36","31 (2un) | 32 (2un) | 34 (1un)","true","Conforto&nbsp; Pensado para proporcionar bem-estar ao longo do dia, o modelo conta com interior acolchoado e palmilha macia, oferecendo uma pisada confort&aacute;vel e est&aacute;vel. O solado leve e flex&iacute;vel auxilia na absor&ccedil;&atilde;o de impactos, reduzindo o cansa&ccedil;o dos p&eacute;s mesmo ap&oacute;s longos per&iacute;odos de uso. O fechamento em cadar&ccedil;o permite ajuste firme e seguro, mantendo o p&eacute; bem acomodado durante caminhadas, brincadeiras e atividades do ","Conforto e praticidade para acompanhar a rotina das crianças","https://www.chinelarialeilaneneves.com.br/tenis-kids-molekinho-2861-117-porto-luis-branco-cinza-porto"
"Tênis Infantil Molekinho 2861.117 Porto Luis","branco off porto","2547538","Tênis","Infantil","129.90","0","0","27 | 28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36","28 (2un) | 30 (1un) | 31 (2un) | 32 (3un) | 33 (2un) | 34 (1un) | 35 (3un) | 36 (2un)","true","Conforto&nbsp; Pensado para proporcionar bem-estar ao longo do dia, o modelo conta com interior acolchoado e palmilha macia, oferecendo uma pisada confort&aacute;vel e est&aacute;vel. O solado leve e flex&iacute;vel auxilia na absor&ccedil;&atilde;o de impactos, reduzindo o cansa&ccedil;o dos p&eacute;s mesmo ap&oacute;s longos per&iacute;odos de uso. O fechamento em cadar&ccedil;o permite ajuste firme e seguro, mantendo o p&eacute; bem acomodado durante caminhadas, brincadeiras e atividades do ","Conforto e praticidade para acompanhar a rotina das crianças","https://www.chinelarialeilaneneves.com.br/tenis-kids-molekinho-2861-117-porto-luis-branco-off-porto"
"Tênis Infantil Molekinho 2866.314 Neo/Guine","15745 preto/gui","2556435","Tênis","Infantil","189.90","0","0","27 | 28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36","28 (1un) | 29 (1un) | 30 (1un) | 31 (1un) | 33 (2un) | 34 (1un) | 35 (2un) | 36 (2un)","true","Tênis Infantil Molekinho 2866.314 Neo/Guine - Tênis Infantil","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-molekinho-2866-314-neo-guine-15745-preto-gui"
"Tênis Kids Casual Mimoflex 011.009","049 rosa/branco","2400128","Tênis","Infantil","74.99","0","0","20 | 21 | 22 | 23 | 24 | 25 | 26","Sem estoque no momento","false","Conforto&nbsp; O T&ecirc;nis Kids Casual Mimoflex 011.009 oferece excelente conforto para as meninas.&nbsp;Seu interior acolchoado proporciona sensa&ccedil;&atilde;o de bem-estar e a palmilha macia ajuda a absorver impactos, garantindo mais seguran&ccedil;a a cada passo. Ideal para o dia a dia ativo das crian&ccedil;as. Versatilidade Esse modelo &eacute; extremamente vers&aacute;til e combina com v&aacute;rios estilos e ocasi&otilde;es. Pode ser usado tanto na escola quanto em passeios e momento","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-kids-casual-mimo-flex-011-009-049-rosa-branco"
"Tênis Kids Casual Mimoflex 011.011","001 branco","2400154","Tênis","Infantil","74.99","0","0","20 | 21 | 22 | 23 | 24 | 25 | 26","Sem estoque no momento","false","Conforto&nbsp; O T&ecirc;nis Kids Casual Mimo Flex 011.011 foi desenvolvido com foco total no conforto das pequenas. Seu interior &eacute; forrado com material macio que se ajusta ao p&eacute;, proporcionando bem-estar durante todo o dia. Ideal para acompanhar o ritmo ativo das crian&ccedil;as. Versatilidade&nbsp; Esse modelo &eacute; super vers&aacute;til e combina facilmente com diferentes estilos e ocasi&otilde;es. Pode ser usado tanto para o dia a dia quanto em momentos mais especiais, sempr","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-kids-casual-mimo-flex-011-011-001-branco"
"Tênis Kids Casual Molekinha 2575.114 Napa Turim","21007 branco/preto","2399191","Tênis","Infantil","149.90","0","0","26 | 27 | 28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36","28 (1un) | 29 (1un) | 30 (1un) | 31 (1un)","true","Conforto&nbsp; O T&ecirc;nis Kids Casual Molekinha 2575.114 foi desenvolvido com foco no bem-estar das meninas. Seu interior &eacute; acolchoado e a palmilha macia garante o m&aacute;ximo de conforto em cada passo. Ideal para o uso di&aacute;rio, ele proporciona suavidade ao caminhar e mant&eacute;m os p&eacute;s protegidos durante todo o dia. O grande diferencial desse modelo est&aacute; no seu acolchoamento interno, que envolve os p&eacute;s com suavidade e seguran&ccedil;a. Essa caracter&iacu","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-kids-casual-molekinha-2575-114-napa-turim-21007-branco-preto"
"Tênis Kids Casual Molekinha 2575.114 Napa Turim","52987 branco off/nude","2399191","Tênis","Infantil","149.90","0","0","26 | 27 | 28 | 29 | 30 | 31 | 32 | 33 | 34 | 35 | 36","27 (1un) | 32 (2un)","true","Conforto&nbsp; O T&ecirc;nis Kids Casual Molekinha 2575.114 foi desenvolvido com foco no bem-estar das meninas. Seu interior &eacute; acolchoado e a palmilha macia garante o m&aacute;ximo de conforto em cada passo. Ideal para o uso di&aacute;rio, ele proporciona suavidade ao caminhar e mant&eacute;m os p&eacute;s protegidos durante todo o dia. O grande diferencial desse modelo est&aacute; no seu acolchoamento interno, que envolve os p&eacute;s com suavidade e seguran&ccedil;a. Essa caracter&iacu","Tênis","https://www.chinelarialeilaneneves.com.br/tenis-kids-casual-molekinha-2575-114-napa-turim-52987-branco-off-nude"
